date,value
2006-06-01,27948805195.0
2006-07-01,25774350220.0
2006-08-01,27287194510.0
2006-09-01,29651247374.0
2006-10-01,28015958595.0
2006-11-01,30602312825.0
2006-12-01,28775382516.0
2007-01-01,28092560584.0
2007-02-01,26225124995.0
2007-03-01,30385840023.0
2007-04-01,29944456214.0
2007-05-01,31039900633.0
2007-06-01,32000108762.0
2007-07-01,30207443864.0
2007-08-01,30998134234.0
2007-09-01,29323535026.0
2007-10-01,34433812739.0
2007-11-01,35807892835.0
2007-12-01,33030275842.0
2008-01-01,32274574545.0
2008-02-01,31178189869.0
2008-03-01,35991775719.0
2008-04-01,37850247110.0
2008-05-01,39383158044.0
2008-06-01,37258607851.0
2008-07-01,40961223381.0
2008-08-01,36610602764.0
2008-09-01,37428302796.0
2008-10-01,37111139902.0
2008-11-01,28841617185.0
2008-12-01,27117888786.0
2009-01-01,21133405214.0
2009-02-01,25397149528.0
2009-03-01,27890830606.0
2009-04-01,30326508694.0
2009-05-01,27823838875.0
2009-06-01,32210047824.0
2009-07-01,31908462074.0
2009-08-01,28949627324.0
2009-09-01,33922428618.0
2009-10-01,33970032167.0
2009-11-01,33991607471.0
2009-12-01,36009622532.0
2010-01-01,30735415239.0
2010-02-01,33039402331.0
2010-03-01,37308940314.0
2010-04-01,39301013507.0
2010-05-01,38887929677.0
2010-06-01,42049044611.0
2010-07-01,40423610784.0
2010-08-01,36480955462.0
2010-09-01,39410882408.0
2010-10-01,43340335313.0
2010-11-01,41260912134.0
2010-12-01,44145319927.0
2011-01-01,44465366339.0
2011-02-01,38467411994.0
2011-03-01,48052991328.0
2011-04-01,48536725405.0
2011-05-01,47331328872.0
2011-06-01,46736892626.0
2011-07-01,48950113013.0
2011-08-01,45792060934.0
2011-09-01,46510964789.0
2011-10-01,46613479836.0
2011-11-01,46012595310.0
2011-12-01,47743725397.0
2012-01-01,41200357940.0
2012-02-01,46316183638.0
2012-03-01,47329816570.0
2012-04-01,46094754124.0
2012-05-01,46872357095.0
2012-06-01,47162604994.0
2012-07-01,44667681428.0
2012-08-01,43045181248.0
2012-09-01,45412538010.0
